chrom	start	end	strand	mmd_score	biotype	gene_id	gene_name	transcript_id	chain_id
chr6	225302615	225302735	-	0.220243	miRNA	ENSG00000221264.1		U_ENSG00000221264.1	17
chr1	460617865	460617940	+	0.000000	snoRNA	ENSG00000206611.1		U_ENSG00000206611.1	23
chr4	88175934	88176015	+	0.275763	miRNA	ENSG00000284421.1		U_ENSG00000284421.1	22
chr8	74873020	74873174	+	0.057782	misc_RNA	ENSG00000277081.1		U_ENSG00000277081.1	16
chr3	337408535	337408640	+	0.413111	misc_RNA	ENSG00000201483.1		U_ENSG00000201483.1	19
chr1	497004390	497004481	-	0.000000	snoRNA	ENSG00000222365.1		U_ENSG00000222365.1	20
chr7	174852211	174852322	+	0.190480	miRNA	ENSG00000275458.1		U_ENSG00000275458.1	18
chr4	230984629	230984734	-	0.000000	lncRNA	ENSG00000300421.1		U_ENSG00000300421.1	10
chr1	472788182	472788273	+	0.220146	miRNA	ENSG00000207554.1		U_ENSG00000207554.1	20
chr2	199151951	199152011	-	0.000000	miRNA	ENSG00000273627.1		U_ENSG00000273627.1	30
chr6	178495766	178495838	-	0.000000	tRNA	tRNA-His-GTG-1-6		U_tRNA-His-GTG-1-6	25
chr3	325114580	325114691	+	0.160114	rRNA	ENSG00000277411.1		U_ENSG00000277411.1	19
chr1	417537798	417537888	-	0.135020	miRNA	ENSG00000274932.1		U_ENSG00000274932.1	23
chr1	454138608	454138696	+	0.000000	miRNA	ENSG00000283335.1		U_ENSG00000283335.1	23
chr1	460618680	460618754	+	0.000000	snoRNA	ENSG00000200831.1		U_ENSG00000200831.1	23
chr1	460619153	460619227	+	0.000000	snoRNA	ENSG00000199744.1		U_ENSG00000199744.1	23
chr1	476650604	476650706	-	0.000000	miRNA	ENSG00000284508.1		U_ENSG00000284508.1	20
chr1	453419977	453420067	+	0.270704	miRNA	ENSG00000283863.1		U_ENSG00000283863.1	23
chr1	453420061	453420149	+	0.051043	miRNA	ENSG00000284547.1		U_ENSG00000284547.1	23
chr4	101692705	101692808	+	0.098311	misc_RNA	ENSG00000276304.1		U_ENSG00000276304.1	22
chr8	251127852	251127926	+	0.000000	tRNA	tRNA-Asn-GTT-2-3		U_tRNA-Asn-GTT-2-3	26
chr1	454138608	454138705	-	0.000000	miRNA	ENSG00000284185.1		U_ENSG00000284185.1	23
chr6	166669162	166669241	+	0.000000	miRNA	ENSG00000199065.3		U_ENSG00000199065.3	25
chr3	332215019	332215146	-	0.264651	snRNA	ENSG00000221583.1		U_ENSG00000221583.1	19
chr4	230984166	230984235	-	0.000000	miRNA	ENSG00000283704.1		U_ENSG00000283704.1	10
chr6	166669169	166669244	-	0.000000	lncRNA	ENSG00000228165.1		U_ENSG00000228165.1	25
chr1	416781813	416781924	-	0.000000	snoRNA	ENSG00000212447.1		U_ENSG00000212447.1	23
chr3	17545603	17545689	-	0.000000	miRNA	ENSG00000198983.1		U_ENSG00000198983.1	24
chr3	17545738	17545830	-	0.112826	miRNA	ENSG00000207728.1		U_ENSG00000207728.1	24
chr7	175639978	175640135	-	0.430885	misc_RNA	ENSG00000278004.1		U_ENSG00000278004.1	18
chr1	197474400	197474482	-	0.000000	tRNA	tRNA-Ser-GCT-4-2		U_tRNA-Ser-GCT-4-2	27
chr8	248816051	248816136	-	0.033382	misc_RNA	ENSG00000277563.1		U_ENSG00000277563.1	26
chr2	198921255	198921319	-	0.174224	miRNA	ENSG00000277057.1		U_ENSG00000277057.1	30
chr8	236916289	236916370	+	0.000000	miRNA	ENSG00000284265.1		U_ENSG00000284265.1	26
chr4	283927325	283927406	+	0.285940	snRNA	ENSG00000283489.1		U_ENSG00000283489.1	28
chr2	99873059	99873169	-	0.000000	miRNA	ENSG00000207759.1		U_ENSG00000207759.1	4
chr3	436055549	436055629	-	0.340915	miRNA	ENSG00000284139.1		U_ENSG00000284139.1	8
chr2	199107501	199107575	+	0.000000	tRNA	tRNA-Asn-GTT-2-5		U_tRNA-Asn-GTT-2-5	30
chr2	193841484	193841542	-	0.327960	miRNA	ENSG00000264314.1		U_ENSG00000264314.1	30
chr3	49744489	49744594	+	0.302992	snRNA	ENSG00000199645.1		U_ENSG00000199645.1	24
chr2	197388411	197388476	-	0.347095	miRNA	ENSG00000274621.1		U_ENSG00000274621.1	30
chr2	199011266	199011336	+	0.054592	tRNA	tRNA-Cys-GCA-24-1		U_tRNA-Cys-GCA-24-1	30
chr1	452989418	452989549	-	0.040899	snoRNA	ENSG00000201302.1		U_ENSG00000201302.1	23
chr2	198985532	198985604	-	0.000000	tRNA	tRNA-Cys-GCA-2-2		U_tRNA-Cys-GCA-2-2	30
chr1	239945591	239945734	+	0.000000	snoRNA	ENSG00000221303.1		U_ENSG00000221303.1	21
chr4	277954082	277954138	+	0.225982	miRNA	ENSG00000276176.1		U_ENSG00000276176.1	28
chr2	198996762	198996834	+	0.012173	tRNA	tRNA-Cys-GCA-14-1		U_tRNA-Cys-GCA-14-1	30
chr3	281967880	281967963	+	0.134428	miRNA	ENSG00000263527.1		U_ENSG00000263527.1	29
chr3	436055790	436055855	-	0.100936	miRNA	ENSG00000283770.1		U_ENSG00000283770.1	8
chr1	201720002	201720103	-	0.000000	miRNA	ENSG00000221792.1		U_ENSG00000221792.1	27
chr4	79692762	79692914	+	0.000000	misc_RNA	ENSG00000274732.1		U_ENSG00000274732.1	22
chr2	174126323	174126367	+	0.124520	miRNA	ENSG00000264399.1		U_ENSG00000264399.1	30
chr2	198982701	198982773	+	0.000000	tRNA	tRNA-Cys-GCA-4-1		U_tRNA-Cys-GCA-4-1	30
chr1	462066051	462066177	-	0.000000	snRNA	ENSG00000221676.1		U_ENSG00000221676.1	23
chr2	198675393	198675465	+	0.000000	tRNA	tRNA-Cys-GCA-2-3		U_tRNA-Cys-GCA-2-3	30
chr2	198674545	198674617	+	0.000000	tRNA	tRNA-Cys-GCA-2-4		U_tRNA-Cys-GCA-2-4	30
chr2	197415758	197415828	-	0.178904	miRNA	ENSG00000284144.1		U_ENSG00000284144.1	30
chr1	419148070	419148175	+	0.110464	miRNA	ENSG00000207595.1		U_ENSG00000207595.1	23
chr2	198072979	198073050	-	0.240712	miRNA	ENSG00000265178.1		U_ENSG00000265178.1	30
chr2	193591213	193591281	+	0.105125	miRNA	ENSG00000275273.1		U_ENSG00000275273.1	30
chr2	431540735	431540842	-	0.090037	snRNA	ENSG00000207422.1		U_ENSG00000207422.1	1
chr2	195204804	195204854	+	0.165550	miRNA	ENSG00000283796.1		U_ENSG00000283796.1	30
chr2	271088043	271088150	+	0.122313	miRNA	ENSG00000284256.1		U_ENSG00000284256.1	1
chr3	272100146	272100285	+	0.066049	miRNA	ENSG00000272380.1		U_ENSG00000272380.1	29
chr1	133714117	133714159	+	0.443603	miRNA	ENSG00000283888.1		U_ENSG00000283888.1	40
chr2	172169921	172169993	-	0.000000	miRNA	ENSG00000284190.1		U_ENSG00000284190.1	30
chr2	199001502	199001639	+	0.088666	snoRNA	ENSG00000252699.1		U_ENSG00000252699.1	30
chr2	192954708	192954788	-	0.293543	miRNA	ENSG00000284344.1		U_ENSG00000284344.1	30
chr5	268166423	268166533	+	0.046014	misc_RNA	ENSG00000278822.1		U_ENSG00000278822.1	13
chr1	152726240	152726309	-	0.341619	snoRNA	ENSG00000199574.1		U_ENSG00000199574.1	35
chr1	267524831	267524892	-	0.259713	miRNA	ENSG00000284269.1		U_ENSG00000284269.1	41
chr2	197510499	197510601	+	0.115868	snoRNA	ENSG00000238793.1		U_ENSG00000238793.1	30
chr2	268183918	268184020	-	0.121078	miRNA	ENSG00000284446.1		U_ENSG00000284446.1	1
chr1	435646098	435646188	-	0.288764	misc_RNA	ENSG00000222767.1		U_ENSG00000222767.1	33
chr1	439292714	439292770	+	0.184344	miRNA	ENSG00000274969.1		U_ENSG00000274969.1	33
chr2	194628108	194628259	-	0.095830	lncRNA	ENSG00000274630.1		U_ENSG00000274630.1	30
chr1	151943989	151944061	-	0.000000	tRNA	tRNA-Gln-CTG-1-4		U_tRNA-Gln-CTG-1-4	35
chr1	152150907	152151007	+	0.164996	miRNA	ENSG00000263512.1		U_ENSG00000263512.1	35
chr2	174133924	174134011	+	0.000000	miRNA	ENSG00000284353.1		U_ENSG00000284353.1	30
chr4	297491978	297492051	+	0.126682	snoRNA	ENSG00000207500.1		U_ENSG00000207500.1	36
chr2	172986771	172986857	+	0.000000	miRNA	ENSG00000207996.1		U_ENSG00000207996.1	30
chr3	247368061	247368134	+	0.000000	miRNA	ENSG00000207778.3		U_ENSG00000207778.3	32
chr1	439930433	439930501	+	0.130804	miRNA	ENSG00000264947.1		U_ENSG00000264947.1	33
chr3	263368059	263368147	+	0.000000	miRNA	ENSG00000283927.1		U_ENSG00000283927.1	32
chr3	263364369	263364454	+	0.000000	miRNA	ENSG00000284453.1		U_ENSG00000284453.1	32
chr6	205553584	205553667	+	0.132401	miRNA	ENSG00000272543.1		U_ENSG00000272543.1	17
chr1	152729488	152729560	-	0.000000	snoRNA	ENSG00000200623.1		U_ENSG00000200623.1	35
chr1	447811939	447812023	+	0.000000	miRNA	ENSG00000207649.3		U_ENSG00000207649.3	33
chr1	152727965	152728035	-	0.294921	snoRNA	ENSG00000280554.1		U_ENSG00000280554.1	35
chr3	247368062	247368147	-	0.000000	miRNA	ENSG00000284440.1		U_ENSG00000284440.1	32
chrX	43229017	43229088	-	0.072460	snoRNA	ENSG00000206979.1		U_ENSG00000206979.1	47
chr2	193819190	193819309	-	0.205101	miRNA	ENSG00000283929.1		U_ENSG00000283929.1	30
chr7	138227201	138227297	+	0.392735	misc_RNA	ENSG00000206800.1		U_ENSG00000206800.1	31
chr1	152727969	152728039	-	0.312520	snoRNA	ENSG00000202529.1		U_ENSG00000202529.1	35
chr1	147980879	147980964	+	0.000000	miRNA	ENSG00000211137.1		U_ENSG00000211137.1	35
chr1	439159965	439160055	-	0.361299	snoRNA	ENSG00000252526.1		U_ENSG00000252526.1	33
chr3	105437597	105437667	+	0.000000	snoRNA	ENSG00000239112.1		U_ENSG00000239112.1	39
chr2	184825666	184825778	-	0.329084	misc_RNA	ENSG00000201340.1		U_ENSG00000201340.1	30
chrX	46786415	46786463	-	0.354966	miRNA	ENSG00000221081.1		U_ENSG00000221081.1	47
chr1	447877124	447877211	+	0.150911	miRNA	ENSG00000283471.1		U_ENSG00000283471.1	33
chr7	133696896	133697007	-	0.278793	misc_RNA	ENSG00000206617.1		U_ENSG00000206617.1	31
chr3	260360026	260360145	+	0.326310	rRNA_pseudogene	ENSG00000199874.1		U_ENSG00000199874.1	32
chr7	232515521	232515594	-	0.000000	tRNA	tRNA-Val-AAC-1-1		U_tRNA-Val-AAC-1-1	45
chr1	152728740	152728839	-	0.000000	snoRNA	ENSG00000199673.1		U_ENSG00000199673.1	35
chr8	100423169	100423260	-	0.065428	miRNA	ENSG00000283665.1		U_ENSG00000283665.1	46
chr2	20448555	20448641	+	0.000000	miRNA	ENSG00000207721.1		U_ENSG00000207721.1	37
chrX	35202089	35202164	-	0.000000	miRNA	ENSG00000284499.1		U_ENSG00000284499.1	47
chr2	11545722	11545814	-	0.269049	snoRNA	ENSG00000206680.1		U_ENSG00000206680.1	37
chr2	144743375	144743455	-	0.000000	miRNA	ENSG00000265201.1		U_ENSG00000265201.1	43
chrX	35202542	35202611	-	0.000000	miRNA	ENSG00000284043.1		U_ENSG00000284043.1	47
chr7	242919045	242919126	-	0.000000	miRNA	ENSG00000198987.1		U_ENSG00000198987.1	45
chr8	297423332	297423387	-	0.353626	misc_RNA	ENSG00000274864.1		U_ENSG00000274864.1	49
chrX	35202229	35202305	-	0.000000	miRNA	ENSG00000284538.1		U_ENSG00000284538.1	47
chr8	298347760	298347828	+	0.000000	miRNA	ENSG00000199085.3		U_ENSG00000199085.3	49
chr1	510848657	510848735	+	0.000000	snoRNA	ENSG00000265706.1		U_ENSG00000265706.1	56
chrX	35202857	35202928	-	0.000000	miRNA	ENSG00000283931.1		U_ENSG00000283931.1	47
chr8	297423193	297423295	-	0.104714	misc_RNA	ENSG00000274396.1		U_ENSG00000274396.1	49
chr1	690483620	690483689	+	0.253309	miRNA	ENSG00000274134.1		U_ENSG00000274134.1	51
chr8	300840052	300840128	-	0.000000	snoRNA	ENSG00000221740.1		U_ENSG00000221740.1	49
chrX	35202381	35202476	-	0.123859	miRNA	ENSG00000284107.1		U_ENSG00000284107.1	47
chr2	11419686	11419792	+	0.288711	snRNA	ENSG00000252121.1		U_ENSG00000252121.1	37
chr4	33601797	33601907	-	0.305683	snRNA	ENSG00000252903.2		U_ENSG00000252903.2	38
chr1	692885640	692885713	-	0.000000	tRNA	tRNA-Met-CAT-6-1		U_tRNA-Met-CAT-6-1	51
chr7	242919203	242919300	-	0.073038	miRNA	ENSG00000207779.1		U_ENSG00000207779.1	45
chr7	234027687	234027778	-	0.043454	miRNA	ENSG00000207717.1		U_ENSG00000207717.1	45
chr1	152561697	152561833	-	0.000000	scaRNA	ENSG00000252712.1		U_ENSG00000252712.1	35
chrX	35203046	35203122	-	0.000000	miRNA	ENSG00000284157.1		U_ENSG00000284157.1	47
chr4	297492355	297492478	+	0.000000	snoRNA	ENSG00000207051.1		U_ENSG00000207051.1	36
chr1	508300570	508300643	+	0.000000	tRNA	tRNA-Ala-AGC-8-1		U_tRNA-Ala-AGC-8-1	56
chr8	297427597	297427718	-	0.152040	misc_RNA	ENSG00000276528.1		U_ENSG00000276528.1	49
chr4	17427257	17427367	+	0.000000	miRNA	ENSG00000207870.1		U_ENSG00000207870.1	38
chr4	17426673	17426782	+	0.060686	miRNA	ENSG00000207725.3		U_ENSG00000207725.3	38
chr4	120109561	120109617	+	0.000000	tRNA	tRNA-Thr-GGA-chr2-22		U_tRNA-Thr-GGA-chr2-22	63
chr1	695763352	695763413	-	0.141422	miRNA	ENSG00000284585.1		U_ENSG00000284585.1	51
chr7	231928612	231928672	-	0.142244	miRNA	ENSG00000283474.1		U_ENSG00000283474.1	45
chr8	297346792	297346876	+	0.000000	miRNA	ENSG00000283745.1		U_ENSG00000283745.1	49
chr1	209025339	209025500	-	0.000000	misc_RNA	ENSG00000278587.1		U_ENSG00000278587.1	34
chr1	510847861	510847939	+	0.000000	snoRNA	ENSG00000265145.1		U_ENSG00000265145.1	56
chr8	285981292	285981357	-	0.156027	miRNA	ENSG00000283971.1		U_ENSG00000283971.1	44
chr6	237001661	237001740	-	0.236825	miRNA	ENSG00000265180.1		U_ENSG00000265180.1	52
chr1	181985185	181985258	+	0.254481	miRNA	ENSG00000266593.1		U_ENSG00000266593.1	54
chr1	508300036	508300125	+	0.000000	tRNA	tRNA-Tyr-GTA-2-1		U_tRNA-Tyr-GTA-2-1	56
chr2	11542125	11542263	-	0.008090	snoRNA	ENSG00000207523.1		U_ENSG00000207523.1	37
chr4	41764627	41764759	-	0.070988	scaRNA	ENSG00000251869.1		U_ENSG00000251869.1	38
chr7	204857041	204857146	+	0.171242	misc_RNA	ENSG00000278026.1		U_ENSG00000278026.1	57
chr2	154917900	154918035	+	0.112602	snoRNA	ENSG00000207181.1		U_ENSG00000207181.1	43
chr7	38464630	38464689	+	0.212925	miRNA	ENSG00000265284.1		U_ENSG00000265284.1	65
chr1	510832019	510832104	+	0.097934	snoRNA	ENSG00000264994.1		U_ENSG00000264994.1	56
chr4	393715895	393715965	-	0.249065	miRNA	ENSG00000264101.1		U_ENSG00000264101.1	61
chr7	63678667	63678781	-	0.000000	snoRNA	ENSG00000212283.1		U_ENSG00000212283.1	50
chr2	200362974	200363061	-	0.000000	miRNA	ENSG00000207947.3		U_ENSG00000207947.3	64
chr2	201215980	201216050	-	0.000000	miRNA	ENSG00000210741.1		U_ENSG00000210741.1	64
chr1	510848065	510848163	-	0.324525	misc_RNA	ENSG00000222224.1		U_ENSG00000222224.1	56
chr1	453283251	453283358	-	0.091622	miRNA	ENSG00000283874.1		U_ENSG00000283874.1	23
chr1	522411362	522411465	-	0.344559	snRNA	ENSG00000252756.1		U_ENSG00000252756.1	56
chr4	424723780	424723869	+	0.000000	miRNA	ENSG00000207962.1		U_ENSG00000207962.1	61
chr7	221598980	221599036	-	0.050925	miRNA	ENSG00000284092.1		U_ENSG00000284092.1	67
chr3	278280465	278280531	-	0.177038	miRNA	ENSG00000274838.1		U_ENSG00000274838.1	29
chr4	424720148	424720240	+	0.000000	miRNA	ENSG00000198974.3		U_ENSG00000198974.3	61
chr3	202562506	202562552	-	0.124706	miRNA	ENSG00000283218.1		U_ENSG00000283218.1	74
chr2	211499292	211499362	+	0.079742	snoRNA	ENSG00000199753.1		U_ENSG00000199753.1	64
chr7	69173054	69173190	+	0.169087	lncRNA	ENSG00000296054.1		U_ENSG00000296054.1	50
chr1	566130676	566130780	+	0.079373	snoRNA	ENSG00000239039.1		U_ENSG00000239039.1	59
chr2	214911491	214911573	-	0.358629	miRNA	ENSG00000284186.1		U_ENSG00000284186.1	66
chr2	213225611	213225697	+	0.191750	miRNA	ENSG00000283853.1		U_ENSG00000283853.1	66
chr7	222481932	222482016	+	0.147885	miRNA	ENSG00000263363.1		U_ENSG00000263363.1	67
chr2	42305310	42305432	+	0.027191	lncRNA	ENSG00000299113.1		U_ENSG00000299113.1	48
chr8	297423054	297423199	-	0.193994	misc_RNA	ENSG00000277694.1		U_ENSG00000277694.1	49
chr2	212769907	212769965	+	0.195282	miRNA	ENSG00000275360.1		U_ENSG00000275360.1	66
chr6	127713707	127713817	+	0.000000	miRNA	ENSG00000284179.1		U_ENSG00000284179.1	62
chr1	566130665	566130784	+	0.189189	lncRNA	ENSG00000300552.1		U_ENSG00000300552.1	59
chr2	190822187	190822252	-	0.115315	miRNA	ENSG00000277817.1		U_ENSG00000277817.1	70
chr1	453998854	453998964	-	0.000000	miRNA	ENSG00000207581.1		U_ENSG00000207581.1	23
chr1	72514077	72514145	+	0.176335	miRNA	ENSG00000264610.1		U_ENSG00000264610.1	69
chr4	118399212	118399342	-	0.000000	snRNA	ENSG00000264229.2		U_ENSG00000264229.2	63
chr2	201156723	201156833	-	0.000000	miRNA	ENSG00000284038.1		U_ENSG00000284038.1	64
chr4	423554847	423554982	-	0.000000	snoRNA	ENSG00000201457.1		U_ENSG00000201457.1	61
chr4	285859126	285859199	-	0.214415	miRNA	ENSG00000284020.1		U_ENSG00000284020.1	28
chr1	72559028	72559115	+	0.139323	miRNA	ENSG00000284415.1		U_ENSG00000284415.1	69
chr2	188006181	188006253	+	0.000000	tRNA	tRNA-iMet-CAT-1-1		U_tRNA-iMet-CAT-1-1	70
chr2	188533052	188533131	-	0.000000	miRNA	ENSG00000215938.3		U_ENSG00000215938.3	70
chr1	318625321	318625382	-	0.101255	miRNA	ENSG00000283840.1		U_ENSG00000283840.1	71
chr4	381372288	381372352	+	0.120554	miRNA	ENSG00000276830.1		U_ENSG00000276830.1	79
chr2	193417898	193417964	+	0.105585	miRNA	ENSG00000278447.1		U_ENSG00000278447.1	30
chr1	81981104	81981185	+	0.000000	miRNA	ENSG00000198997.2		U_ENSG00000198997.2	69
chr4	354749450	354749517	-	0.090592	miRNA	ENSG00000263793.1		U_ENSG00000263793.1	79
chr6	119764193	119764270	-	0.296719	miRNA	ENSG00000276641.1		U_ENSG00000276641.1	72
chr2	190142158	190142257	-	0.025160	miRNA	ENSG00000283701.1		U_ENSG00000283701.1	70
chr1	703176718	703176804	+	0.000000	snoRNA	ENSG00000223224.1		U_ENSG00000223224.1	73
chr1	172185741	172185814	+	0.000000	tRNA	tRNA-Arg-ACG-1-3		U_tRNA-Arg-ACG-1-3	77
chr2	191328843	191328932	-	0.000000	miRNA	ENSG00000207933.3		U_ENSG00000207933.3	70
chr3	67995756	67995825	+	0.458174	miRNA	ENSG00000266276.3		U_ENSG00000266276.3	81
chr1	28201150	28201217	-	0.000000	snoRNA	ENSG00000283551.1		U_ENSG00000283551.1	80
chr2	10972455	10972522	+	0.186458	miRNA	ENSG00000283836.1		U_ENSG00000283836.1	88
chr6	35734643	35734714	-	0.000000	miRNA	ENSG00000199177.1		U_ENSG00000199177.1	75
chr2	189889659	189889755	+	0.000000	miRNA	ENSG00000284586.1		U_ENSG00000284586.1	70
chr6	46253216	46253293	-	0.000000	miRNA	ENSG00000215939.3		U_ENSG00000215939.3	75
chr3	69315863	69315929	-	0.000000	snoRNA	ENSG00000271982.1		U_ENSG00000271982.1	81
chr2	211499589	211499720	+	0.218114	snoRNA	ENSG00000281311.1		U_ENSG00000281311.1	64
chr5	66074859	66074927	-	0.000000	miRNA	ENSG00000199102.1		U_ENSG00000199102.1	83
chr4	364017693	364017746	+	0.128274	miRNA	ENSG00000238705.1		U_ENSG00000238705.1	89
chr5	66074336	66074404	-	0.000000	miRNA	ENSG00000199169.1		U_ENSG00000199169.1	83
chr1	172794236	172794307	-	0.000000	miRNA	ENSG00000199157.2		U_ENSG00000199157.2	77
chr5	66074488	66074556	-	0.000000	miRNA	ENSG00000199145.1		U_ENSG00000199145.1	83
chr1	172843314	172843391	-	0.000000	miRNA	ENSG00000215991.1		U_ENSG00000215991.1	77
chr2	211499587	211499720	+	0.221383	snoRNA	ENSG00000277887.1		U_ENSG00000277887.1	64
chr3	69313709	69313773	-	0.000000	snoRNA	ENSG00000202093.1		U_ENSG00000202093.1	81
chr3	69315319	69315384	-	0.000000	snoRNA	ENSG00000206602.1		U_ENSG00000206602.1	81
chr5	66074648	66074717	-	0.000000	miRNA	ENSG00000207927.1		U_ENSG00000207927.1	83
chr4	361643396	361643468	-	0.241225	miRNA	ENSG00000278034.1		U_ENSG00000278034.1	89
chr2	230571487	230571548	-	0.249068	miRNA	ENSG00000284574.1		U_ENSG00000284574.1	85
chr2	190775388	190775517	-	0.000000	scaRNA	ENSG00000281394.1		U_ENSG00000281394.1	70
chr1	170001940	170002044	-	0.000000	snoRNA	ENSG00000199436.1		U_ENSG00000199436.1	77
chr3	69758045	69758128	+	0.000000	scaRNA	ENSG00000252139.1		U_ENSG00000252139.1	81
chr2	190775389	190775517	-	0.000000	scaRNA	ENSG00000280466.1		U_ENSG00000280466.1	70
chr2	9660788	9660856	-	0.047454	snoRNA	ENSG00000207421.1		U_ENSG00000207421.1	88
chr2	9660786	9660856	-	0.046946	snoRNA	ENSG00000281859.1		U_ENSG00000281859.1	88
chr5	66075008	66075081	-	0.000000	miRNA	ENSG00000284463.1		U_ENSG00000284463.1	83
chr1	312869199	312869324	-	0.079759	snoRNA	ENSG00000272533.1		U_ENSG00000272533.1	71
chr2	188584859	188584995	+	0.127701	snoRNA	ENSG00000201129.1		U_ENSG00000201129.1	70
chr2	238833698	238833802	+	0.345921	snRNA	ENSG00000252391.1		U_ENSG00000252391.1	85
chr1	170008049	170008159	-	0.000000	snoRNA	ENSG00000200785.1		U_ENSG00000200785.1	77
chr2	233883745	233883812	+	0.000000	miRNA	ENSG00000283604.1		U_ENSG00000283604.1	85
chr5	66587195	66587291	+	0.164304	miRNA	ENSG00000283193.1		U_ENSG00000283193.1	83
chr1	393653935	393653991	-	0.014883	miRNA	ENSG00000276169.1		U_ENSG00000276169.1	102
chr2	10833602	10833673	-	0.011404	miRNA	ENSG00000274975.1		U_ENSG00000274975.1	88
chr2	242547527	242547629	+	0.191519	miRNA	ENSG00000283805.1		U_ENSG00000283805.1	85
chr4	357742297	357742402	-	0.178768	miRNA	ENSG00000284005.1		U_ENSG00000284005.1	79
chr2	233883744	233883823	-	0.000000	miRNA	ENSG00000211563.4		U_ENSG00000211563.4	85
chr5	245541082	245541167	+	0.054389	miRNA	ENSG00000284094.1		U_ENSG00000284094.1	84
chr3	497277706	497277768	+	0.110389	miRNA	ENSG00000283793.1		U_ENSG00000283793.1	92
chr1	123558715	123558793	+	0.000000	miRNA	ENSG00000283484.1		U_ENSG00000283484.1	93
chr3	496027173	496027238	+	0.000000	miRNA	ENSG00000276908.1		U_ENSG00000276908.1	92
chr2	9661320	9661390	-	0.000000	snoRNA	ENSG00000202031.1		U_ENSG00000202031.1	88
chr7	164814749	164814821	-	0.000000	tRNA	tRNA-Glu-TTC-1-2		U_tRNA-Glu-TTC-1-2	94
chr6	95848814	95848924	+	0.000000	miRNA	ENSG00000207935.3		U_ENSG00000207935.3	82
chr2	254310674	254310751	+	0.158423	miRNA	ENSG00000284117.1		U_ENSG00000284117.1	103
chr3	495921897	495921979	-	0.068541	miRNA	ENSG00000274822.1		U_ENSG00000274822.1	92
chr3	472688366	472688456	-	0.229824	miRNA	ENSG00000265635.1		U_ENSG00000265635.1	92
chr2	254232707	254232767	-	0.156511	miRNA	ENSG00000283160.1		U_ENSG00000283160.1	103
chr2	9662023	9662127	-	0.288476	snoRNA	ENSG00000200913.1		U_ENSG00000200913.1	88
chr2	254337366	254337439	-	0.000000	tRNA	tRNA-Lys-TTT-3-5		U_tRNA-Lys-TTT-3-5	103
chr3	69757784	69757931	+	0.122723	scaRNA	ENSG00000251992.1		U_ENSG00000251992.1	81
chr1	123565768	123565859	-	0.000000	miRNA	ENSG00000221630.3		U_ENSG00000221630.3	93
chr2	254336857	254336929	-	0.000000	tRNA	tRNA-Gln-CTG-1-5		U_tRNA-Gln-CTG-1-5	103
chr8	13575112	13575170	-	0.107412	sRNA	ENSG00000274072.1		U_ENSG00000274072.1	108
chr2	254233571	254233643	-	0.000000	tRNA	tRNA-Trp-CCA-3-3		U_tRNA-Trp-CCA-3-3	103
chr1	166127259	166127354	+	0.231131	miRNA	ENSG00000283891.1		U_ENSG00000283891.1	100
chr2	254329460	254329548	-	0.000000	tRNA	tRNA-Arg-TCT-2-1		U_tRNA-Arg-TCT-2-1	103
chr2	254232479	254232553	-	0.000000	tRNA	tRNA-Thr-AGT-1-1		U_tRNA-Thr-AGT-1-1	103
chr1	123558704	123558814	-	0.000000	miRNA	ENSG00000207703.1		U_ENSG00000207703.1	93
chr2	254330630	254330712	+	0.000000	tRNA	tRNA-Leu-TAG-1-1		U_tRNA-Leu-TAG-1-1	103
chr2	254318306	254318388	+	0.000000	tRNA	tRNA-Ser-CGA-1-1		U_tRNA-Ser-CGA-1-1	103
chr1	122711572	122711662	-	0.000000	miRNA	ENSG00000284329.1		U_ENSG00000284329.1	93
chr2	254170350	254170422	+	0.000000	tRNA	tRNA-Pro-CGG-1-3		U_tRNA-Pro-CGG-1-3	103
chr3	466626261	466626397	-	0.000000	snoRNA	ENSG00000208892.1		U_ENSG00000208892.1	92
chr7	165208282	165208392	-	0.067300	miRNA	ENSG00000284584.1		U_ENSG00000284584.1	94
chr2	255707657	255707765	+	0.033542	miRNA	ENSG00000284027.1		U_ENSG00000284027.1	103
chr1	122793887	122793959	+	0.107171	miRNA	ENSG00000275101.1		U_ENSG00000275101.1	93
chr3	471582850	471583002	+	0.097466	misc_RNA	ENSG00000277217.1		U_ENSG00000277217.1	92
chr2	254232769	254232850	-	0.211858	tRNA	tRNA-Ser-GCT-4-3		U_tRNA-Ser-GCT-4-3	103
chr8	251893055	251893137	+	0.242273	miRNA	ENSG00000222071.1		U_ENSG00000222071.1	26
